subj,elec,elec_type,roi,roi_condensed,window,si
S0026,'PST-PH8,no_onset,ctx_lh_S_temporal_sup,STS,onset,0.35273414654616064
S0026,'PST-PH8,no_onset,ctx_lh_S_temporal_sup,STS,sustained,0.35968683066874974
S0026,'PST-PH9,no_onset,ctx_lh_S_temporal_sup,STS,onset,0.38216953940594856
S0026,'PST-PH9,no_onset,ctx_lh_S_temporal_sup,STS,sustained,0.3574510392765624
S0026,'PST-PH10,no_onset,ctx_lh_S_temporal_sup,STS,onset,0.17010448210792628
S0026,'PST-PH10,no_onset,ctx_lh_S_temporal_sup,STS,sustained,0.2616578390593449
S0026,'PST-PH11,mic_only,ctx_lh_S_temporal_sup,STS,onset,0.03418525718405396
S0026,'PST-PH11,mic_only,ctx_lh_S_temporal_sup,STS,sustained,0.2089920626786057
S0026,'PST-PH12,mic_only,ctx_lh_G_temp_sup-Lateral,STG,onset,0.3265799711513724
S0026,'PST-PH12,mic_only,ctx_lh_G_temp_sup-Lateral,STG,sustained,0.307112813396474
S0026,'PST-PH13,spkr_only,ctx_lh_G_temp_sup-Lateral,STG,onset,0.46943136592417245
S0026,'PST-PH13,spkr_only,ctx_lh_G_temp_sup-Lateral,STG,sustained,0.40865122002682464
S0026,'PST-PH14,spkr_only,ctx_lh_G_temp_sup-Lateral,STG,onset,0.4374783263620843
S0026,'PST-PH14,spkr_only,ctx_lh_G_temp_sup-Lateral,STG,sustained,0.4203647792551377
S0026,'PST-PH15,no_onset,ctx_lh_G_temp_sup-Lateral,STG,onset,0.8352294547344568
S0026,'PST-PH15,no_onset,ctx_lh_G_temp_sup-Lateral,STG,sustained,0.8269738198618743
S0026,'PST-PH16,no_onset,Unknown,outside_brain,onset,0.22447807406155862
S0026,'PST-PH16,no_onset,Unknown,outside_brain,sustained,0.30125907527899054
TCH06,RPILG1,no_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.36501804816772276
TCH06,RPILG1,no_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,0.3543773787572688
TCH06,RPILG2,no_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.3251353383548701
TCH06,RPILG2,no_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,0.3721206663768828
TCH06,RPILG3,no_onset,Right-Cerebral-White-Matter,wm,onset,0.34338920985280685
TCH06,RPILG3,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.28340366369451586
TCH06,RPILG4,dual_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.30467666766966817
TCH06,RPILG4,dual_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,0.1535747541073771
TCH06,RPILG5,dual_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.1327557489816249
TCH06,RPILG5,dual_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,-0.018878562479272665
TCH06,RPILG6,dual_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.23041003235545632
TCH06,RPILG6,dual_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,0.1591777282993112
TCH06,RPILG7,no_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.3057027799908256
TCH06,RPILG7,no_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,0.2789935926297089
TCH06,RPILG8,no_onset,Right-Cerebral-White-Matter,wm,onset,0.24126856591564216
TCH06,RPILG8,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.29066235688223263
TCH06,RPILG9,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2881842936526884
TCH06,RPILG9,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.3662142889687938
TCH06,RPILG10,no_onset,Right-Cerebral-White-Matter,wm,onset,0.29759361615432733
TCH06,RPILG10,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.40311482672904164
TCH06,RPILG11,no_onset,Right-Cerebral-White-Matter,wm,onset,0.3320721943556968
TCH06,RPILG11,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.44064935226288937
TCH06,RPILG12,no_onset,ctx_rh_S_intrapariet_and_P_trans,intraparietal,onset,0.29946025411842414
TCH06,RPILG12,no_onset,ctx_rh_S_intrapariet_and_P_trans,intraparietal,sustained,0.42832665715616236
TCH06,RPILG13,no_onset,Right-Cerebral-White-Matter,wm,onset,0.29584963247498086
TCH06,RPILG13,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.3484397699909678
TCH06,RPILG14,no_onset,ctx_rh_G_parietal_sup,SPL,onset,0.3818259668239379
TCH06,RPILG14,no_onset,ctx_rh_G_parietal_sup,SPL,sustained,0.42191409738014274
TCH06,LOT1,no_onset,Left-Amygdala,amyg,onset,0.22652398561008513
TCH06,LOT1,no_onset,Left-Amygdala,amyg,sustained,0.20829466921738393
TCH06,LOT2,no_onset,Left-Hippocampus,hippo,onset,0.296284957340466
TCH06,LOT2,no_onset,Left-Hippocampus,hippo,sustained,0.28958312929082375
TCH06,LOT3,no_onset,Left-Hippocampus,hippo,onset,0.3370164060252303
TCH06,LOT3,no_onset,Left-Hippocampus,hippo,sustained,0.2909207211652698
TCH06,LOT4,no_onset,Left-Hippocampus,hippo,onset,0.28510903361547446
TCH06,LOT4,no_onset,Left-Hippocampus,hippo,sustained,0.2736478283990591
TCH06,LOT5,no_onset,Left-Hippocampus,hippo,onset,0.3799940535506303
TCH06,LOT5,no_onset,Left-Hippocampus,hippo,sustained,0.28562904413061396
TCH06,LOT6,no_onset,Left-Hippocampus,hippo,onset,0.40702737374089937
TCH06,LOT6,no_onset,Left-Hippocampus,hippo,sustained,0.2998650016508293
TCH06,LOT7,no_onset,Left-Hippocampus,hippo,onset,0.35382061453025804
TCH06,LOT7,no_onset,Left-Hippocampus,hippo,sustained,0.3642792490435458
TCH06,LOT8,no_onset,Left-Hippocampus,hippo,onset,0.2676711044321267
TCH06,LOT8,no_onset,Left-Hippocampus,hippo,sustained,0.2783601698655058
TCH06,LOT9,no_onset,Left-Cerebral-White-Matter,wm,onset,0.061432790807431914
TCH06,LOT9,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.2811902911001234
TCH06,LOT10,mic_only,Left-Cerebral-White-Matter,wm,onset,0.06357419695667099
TCH06,LOT10,mic_only,Left-Cerebral-White-Matter,wm,sustained,0.23497731451578874
TCH06,LOT11,mic_only,Left-Cerebral-White-Matter,wm,onset,0.08780977923585964
TCH06,LOT11,mic_only,Left-Cerebral-White-Matter,wm,sustained,0.21786436769262418
TCH06,LOT12,no_onset,Left-Cerebral-White-Matter,wm,onset,0.13848153203702562
TCH06,LOT12,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.24249802947879395
TCH06,LOT13,no_onset,Left-Cerebral-White-Matter,wm,onset,0.1620480319000992
TCH06,LOT13,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.2692002152100963
TCH06,LOT14,mic_only,Left-Cerebral-White-Matter,wm,onset,0.09290051278688516
TCH06,LOT14,mic_only,Left-Cerebral-White-Matter,wm,sustained,0.20628610269298742
TCH06,ROT1,no_onset,Right-Amygdala,amyg,onset,0.18935255371836623
TCH06,ROT1,no_onset,Right-Amygdala,amyg,sustained,0.22915508198470746
TCH06,ROT2,no_onset,Right-Hippocampus,hippo,onset,0.40552467507850176
TCH06,ROT2,no_onset,Right-Hippocampus,hippo,sustained,0.29203491057760633
TCH06,ROT3,no_onset,Right-Hippocampus,hippo,onset,0.37520012972135186
TCH06,ROT3,no_onset,Right-Hippocampus,hippo,sustained,0.27730558308493336
TCH06,ROT4,no_onset,Right-Hippocampus,hippo,onset,0.39717056538242823
TCH06,ROT4,no_onset,Right-Hippocampus,hippo,sustained,0.329330594515991
TCH06,ROT5,no_onset,Right-Hippocampus,hippo,onset,0.3612185057042958
TCH06,ROT5,no_onset,Right-Hippocampus,hippo,sustained,0.3645262634386497
TCH06,ROT6,no_onset,Right-Hippocampus,hippo,onset,0.31525947172696345
TCH06,ROT6,no_onset,Right-Hippocampus,hippo,sustained,0.3558738188438606
TCH06,ROT7,no_onset,Right-Hippocampus,hippo,onset,0.33783727786078455
TCH06,ROT7,no_onset,Right-Hippocampus,hippo,sustained,0.28773896197644677
TCH06,ROT8,no_onset,Right-Hippocampus,hippo,onset,0.33579567410682554
TCH06,ROT8,no_onset,Right-Hippocampus,hippo,sustained,0.1953603846353127
TCH06,ROT9,no_onset,Right-Lateral-Ventricle,outside_brain,onset,0.31237613897656313
TCH06,ROT9,no_onset,Right-Lateral-Ventricle,outside_brain,sustained,0.34693181186116306
TCH06,ROT10,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2818845734031108
TCH06,ROT10,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.3554977002218911
TCH06,ROT11,no_onset,Right-Cerebral-White-Matter,wm,onset,0.3014349444824109
TCH06,ROT11,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.35076810294005867
TCH06,ROT12,no_onset,Right-Cerebral-White-Matter,wm,onset,0.333378304733821
TCH06,ROT12,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.39091190825951516
TCH06,ROT13,no_onset,Right-Cerebral-White-Matter,wm,onset,0.3633251667787063
TCH06,ROT13,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.403533929995852
TCH06,ROT14,no_onset,Right-Cerebral-White-Matter,wm,onset,0.37170742941588175
TCH06,ROT14,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.4012664533473347
TCH06,RCMN1,no_onset,Right-Thalamus,thal,onset,0.2488496697614897
TCH06,RCMN1,no_onset,Right-Thalamus,thal,sustained,0.26074830078636957
TCH06,RCMN2,no_onset,Right-Thalamus,thal,onset,0.20677100218327427
TCH06,RCMN2,no_onset,Right-Thalamus,thal,sustained,0.25128449724432067
TCH06,RCMN3,no_onset,Right-Thalamus,thal,onset,0.23595066318946145
TCH06,RCMN3,no_onset,Right-Thalamus,thal,sustained,0.3092603853870308
TCH06,RCMN4,no_onset,Right-Cerebral-White-Matter,wm,onset,0.23841134409477682
TCH06,RCMN4,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2620981783571521
TCH06,RCMN5,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2547662314687591
TCH06,RCMN5,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2912183218907183
TCH06,RCMN6,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2627096811487055
TCH06,RCMN6,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.265673351350906
TCH06,RCMN7,no_onset,Right-Cerebral-White-Matter,wm,onset,0.24188991383025282
TCH06,RCMN7,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2646142562378264
TCH06,RCMN8,no_onset,Right-Cerebral-White-Matter,wm,onset,0.24398715794108194
TCH06,RCMN8,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.26109657636400074
TCH06,RCMN9,no_onset,Right-Cerebral-White-Matter,wm,onset,0.24114458662927252
TCH06,RCMN9,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.27280101634904885
TCH06,RCMN10,no_onset,Right-Cerebral-White-Matter,wm,onset,0.26192794872992176
TCH06,RCMN10,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.32851795835326425
TCH06,RCMN11,no_onset,Right-Cerebral-White-Matter,wm,onset,0.3344994408306976
TCH06,RCMN11,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.3183713950603717
TCH06,RCMN12,no_onset,ctx_rh_G_front_middle,MFG,onset,0.36237470285892925
TCH06,RCMN12,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.351562574397692
TCH06,RCMN13,no_onset,ctx_rh_G_front_middle,MFG,onset,0.40525362920740915
TCH06,RCMN13,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.3555833577372971
TCH06,RCMN14,no_onset,ctx_rh_G_front_middle,MFG,onset,0.37165547445009417
TCH06,RCMN14,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.2991645391709892
TCH06,RANT1,mic_only,ctx_rh_Pole_temporal,temp_pole,onset,0.08767878671664131
TCH06,RANT1,mic_only,ctx_rh_Pole_temporal,temp_pole,sustained,0.13179352248454546
TCH06,RANT2,mic_only,ctx_rh_Pole_temporal,temp_pole,onset,0.19465731246609685
TCH06,RANT2,mic_only,ctx_rh_Pole_temporal,temp_pole,sustained,0.22627313620732648
TCH06,RANT3,no_onset,Right-Cerebral-White-Matter,wm,onset,0.29599737179036834
TCH06,RANT3,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.30932275283466115
TCH06,RANT4,no_onset,ctx_rh_G_temporal_middle,MTG,onset,0.28191064407834077
TCH06,RANT4,no_onset,ctx_rh_G_temporal_middle,MTG,sustained,0.24933684320721494
TCH06,RANT5,no_onset,ctx_rh_S_temporal_inf,ITS,onset,0.3170702009492632
TCH06,RANT5,no_onset,ctx_rh_S_temporal_inf,ITS,sustained,0.3398816665524562
TCH06,RANT6,no_onset,Right-Cerebral-White-Matter,wm,onset,0.3088785868555912
TCH06,RANT6,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2848494596169633
TCH06,RANT7,no_onset,ctx_rh_S_temporal_inf,ITS,onset,0.3979399399558923
TCH06,RANT7,no_onset,ctx_rh_S_temporal_inf,ITS,sustained,0.4029939738839854
TCH06,RANT8,spkr_only,Right-Cerebral-White-Matter,wm,onset,0.4010391819003858
TCH06,RANT8,spkr_only,Right-Cerebral-White-Matter,wm,sustained,0.41811389889013073
TCH06,RANT9,spkr_only,ctx_rh_S_temporal_inf,ITS,onset,0.4755759761338503
TCH06,RANT9,spkr_only,ctx_rh_S_temporal_inf,ITS,sustained,0.4804964578029962
TCH06,RANT10,spkr_only,ctx_rh_G_temporal_inf,ITG,onset,0.46929568201312244
TCH06,RANT10,spkr_only,ctx_rh_G_temporal_inf,ITG,sustained,0.4915116968999773
TCH06,RANT11,spkr_only,ctx_rh_G_temporal_inf,ITG,onset,0.39597369523001436
TCH06,RANT11,spkr_only,ctx_rh_G_temporal_inf,ITG,sustained,0.4614724820720917
TCH06,RANT12,no_onset,ctx_rh_G_temporal_middle,MTG,onset,0.2584819978265338
TCH06,RANT12,no_onset,ctx_rh_G_temporal_middle,MTG,sustained,0.2480706794318841
TCH06,RANT13,no_onset,Unknown,outside_brain,onset,0.23422450782369486
TCH06,RANT13,no_onset,Unknown,outside_brain,sustained,0.2656851864634471
TCH06,RANT14,no_onset,Unknown,outside_brain,onset,0.26921551550932366
TCH06,RANT14,no_onset,Unknown,outside_brain,sustained,0.2828083032107387
TCH06,RAISG1,mic_only,Right-Cerebral-White-Matter,wm,onset,0.2100232627587726
TCH06,RAISG1,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.2741639023794642
TCH06,RAISG2,no_onset,ctx_rh_G_insular_short,insula_ant,onset,0.2732080778987611
TCH06,RAISG2,no_onset,ctx_rh_G_insular_short,insula_ant,sustained,0.26098454758780476
TCH06,RAISG3,dual_onset,ctx_rh_G_insular_short,insula_ant,onset,0.10293626372123632
TCH06,RAISG3,dual_onset,ctx_rh_G_insular_short,insula_ant,sustained,0.06916530285366251
TCH06,RAISG4,dual_onset,ctx_rh_S_circular_insula_sup,insula_sup,onset,0.3594758586331903
TCH06,RAISG4,dual_onset,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.33339486757427395
TCH06,RAISG5,no_onset,ctx_rh_S_front_inf,IFS,onset,0.3203167897476493
TCH06,RAISG5,no_onset,ctx_rh_S_front_inf,IFS,sustained,0.35654225285364394
TCH06,RAISG6,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2523989743009618
TCH06,RAISG6,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2864220322091091
TCH06,RAISG7,no_onset,ctx_rh_S_front_middle,MFS,onset,0.27331541782587276
TCH06,RAISG7,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.29260000139428866
TCH06,RAISG8,no_onset,ctx_rh_S_front_middle,MFS,onset,0.4014029689346159
TCH06,RAISG8,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.4053155653753828
TCH06,RAISG9,no_onset,ctx_rh_G_front_middle,MFG,onset,0.4216482542777382
TCH06,RAISG9,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.43180409598309666
TCH06,RAISG10,no_onset,ctx_rh_G_front_middle,MFG,onset,0.4483460407225912
TCH06,RAISG10,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.3827020891530699
TCH06,RAISG11,no_onset,ctx_rh_G_front_middle,MFG,onset,0.4205774921258454
TCH06,RAISG11,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.37465319093831906
TCH06,RAISG12,no_onset,ctx_rh_G_front_middle,MFG,onset,0.37426470443080917
TCH06,RAISG12,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.31968227649825676
TCH06,RFP1,no_onset,ctx_rh_G_and_S_transv_frontopol,front_pole,onset,0.4710385524860339
TCH06,RFP1,no_onset,ctx_rh_G_and_S_transv_frontopol,front_pole,sustained,0.40346616530995116
TCH06,RFP2,no_onset,ctx_rh_G_and_S_transv_frontopol,front_pole,onset,0.4441516320058434
TCH06,RFP2,no_onset,ctx_rh_G_and_S_transv_frontopol,front_pole,sustained,0.28006010083879507
TCH06,RFP3,no_onset,ctx_rh_G_and_S_transv_frontopol,front_pole,onset,0.2674097092876673
TCH06,RFP3,no_onset,ctx_rh_G_and_S_transv_frontopol,front_pole,sustained,0.302445030129024
TCH06,RFP4,no_onset,ctx_rh_G_and_S_transv_frontopol,front_pole,onset,0.2790635226244116
TCH06,RFP4,no_onset,ctx_rh_G_and_S_transv_frontopol,front_pole,sustained,0.32493240132943724
TCH06,RFP5,no_onset,ctx_rh_G_front_sup,SFG,onset,0.25651489298032426
TCH06,RFP5,no_onset,ctx_rh_G_front_sup,SFG,sustained,0.2655603976627434
TCH06,RFP6,no_onset,ctx_rh_G_front_sup,SFG,onset,0.20499161749573158
TCH06,RFP6,no_onset,ctx_rh_G_front_sup,SFG,sustained,0.22719175618083876
TCH06,RFP7,no_onset,ctx_rh_G_front_sup,SFG,onset,0.3612101941432433
TCH06,RFP7,no_onset,ctx_rh_G_front_sup,SFG,sustained,0.34717388323061416
TCH06,RFP8,no_onset,ctx_rh_G_front_sup,SFG,onset,0.47050879064010775
TCH06,RFP8,no_onset,ctx_rh_G_front_sup,SFG,sustained,0.38880739586252866
TCH06,RFP9,no_onset,ctx_rh_G_front_sup,SFG,onset,0.3709314745323944
TCH06,RFP9,no_onset,ctx_rh_G_front_sup,SFG,sustained,0.38013253867390917
TCH06,RFP10,no_onset,Unknown,outside_brain,onset,0.3515917774222508
TCH06,RFP10,no_onset,Unknown,outside_brain,sustained,0.378099457283511
TCH06,RFP11,no_onset,Unknown,outside_brain,onset,0.3399345497352031
TCH06,RFP11,no_onset,Unknown,outside_brain,sustained,0.33804469330332676
TCH06,RFP12,no_onset,Unknown,outside_brain,onset,0.32230969675879617
TCH06,RFP12,no_onset,Unknown,outside_brain,sustained,0.32014042820372146
TCH06,RACING1,no_onset,Right-Cerebral-White-Matter,wm,onset,0.23894669174754202
TCH06,RACING1,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.20531077542455467
TCH06,RACING2,no_onset,Right-Cerebral-White-Matter,wm,onset,0.19690757548437876
TCH06,RACING2,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.18171958783469822
TCH06,RACING3,no_onset,ctx_rh_G_and_S_cingul-Ant,cing,onset,0.22680616222884642
TCH06,RACING3,no_onset,ctx_rh_G_and_S_cingul-Ant,cing,sustained,0.23138281799448257
TCH06,RACING4,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2328771439603592
TCH06,RACING4,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.22798920895975416
TCH06,RACING5,no_onset,ctx_rh_S_front_middle,MFS,onset,0.2535035020505507
TCH06,RACING5,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.2698995611328867
TCH06,RACING6,no_onset,ctx_rh_S_front_middle,MFS,onset,0.3776986561551754
TCH06,RACING6,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.3937281883475885
TCH06,RACING7,no_onset,ctx_rh_G_front_middle,MFG,onset,0.37080487236209647
TCH06,RACING7,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.39579133156007185
TCH06,RACING8,no_onset,ctx_rh_G_front_middle,MFG,onset,0.1798768426111763
TCH06,RACING8,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.1767631638881939
TCH06,RACING9,no_onset,Unknown,outside_brain,onset,0.22637705155263843
TCH06,RACING9,no_onset,Unknown,outside_brain,sustained,0.25378570203602724
TCH06,RACING10,no_onset,Unknown,outside_brain,onset,0.10546281824659753
TCH06,RACING10,no_onset,Unknown,outside_brain,sustained,0.20031889732119001
TCH06,RTG1,dual_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.1606791174620903
TCH06,RTG1,dual_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,-0.013578903714474788
TCH06,RTG2,dual_onset,ctx_rh_S_temporal_transverse,HG,onset,0.25944499334253535
TCH06,RTG2,dual_onset,ctx_rh_S_temporal_transverse,HG,sustained,-0.0017062060982883098
TCH06,RTG3,spkr_only,ctx_rh_S_temporal_transverse,HG,onset,0.4001253744494515
TCH06,RTG3,spkr_only,ctx_rh_S_temporal_transverse,HG,sustained,0.21673437996132172
TCH06,RTG4,spkr_only,ctx_rh_S_temporal_transverse,HG,onset,0.675334301019078
TCH06,RTG4,spkr_only,ctx_rh_S_temporal_transverse,HG,sustained,0.5078869887548441
TCH06,RTG5,dual_onset,ctx_rh_S_temporal_transverse,HG,onset,0.8165807471820645
TCH06,RTG5,dual_onset,ctx_rh_S_temporal_transverse,HG,sustained,0.5539022517732219
TCH06,RTG6,dual_onset,ctx_rh_G_temp_sup-Lateral,STG,onset,0.667252199253741
TCH06,RTG6,dual_onset,ctx_rh_G_temp_sup-Lateral,STG,sustained,0.45168259085263895
TCH06,RTG7,dual_onset,ctx_rh_G_temp_sup-Lateral,STG,onset,0.6462394471785773
TCH06,RTG7,dual_onset,ctx_rh_G_temp_sup-Lateral,STG,sustained,0.37550402768920565
TCH06,RTG8,spkr_only,ctx_rh_G_temp_sup-Lateral,STG,onset,0.27973597844719067
TCH06,RTG8,spkr_only,ctx_rh_G_temp_sup-Lateral,STG,sustained,0.3513033986736296
TCH06,RSF1,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,onset,0.26214323909305337
TCH06,RSF1,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.25085092911060247
TCH06,RSF2,dual_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.3152751192131813
TCH06,RSF2,dual_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,0.2731646278863906
TCH06,RSF3,dual_onset,ctx_rh_G_and_S_subcentral,subcentral,onset,0.3281516572366179
TCH06,RSF3,dual_onset,ctx_rh_G_and_S_subcentral,subcentral,sustained,0.3260210218360102
TCH06,RSF4,dual_onset,Right-Cerebral-White-Matter,wm,onset,0.21610250294391586
TCH06,RSF4,dual_onset,Right-Cerebral-White-Matter,wm,sustained,0.22113656543449078
TCH06,RSF5,mic_only,ctx_rh_G_and_S_subcentral,subcentral,onset,-0.007045555583255481
TCH06,RSF5,mic_only,ctx_rh_G_and_S_subcentral,subcentral,sustained,0.037343072325823234
TCH06,RSF6,mic_only,ctx_rh_G_and_S_subcentral,subcentral,onset,-0.29658086176361864
TCH06,RSF6,mic_only,ctx_rh_G_and_S_subcentral,subcentral,sustained,-0.16138370614270947
TCH06,RSF7,no_onset,ctx_rh_G_and_S_subcentral,subcentral,onset,-0.2204796835015551
TCH06,RSF7,no_onset,ctx_rh_G_and_S_subcentral,subcentral,sustained,-0.033448894834330556
TCH06,RSF8,no_onset,Unknown,outside_brain,onset,0.23815051235472384
TCH06,RSF8,no_onset,Unknown,outside_brain,sustained,0.2627272368764926
TCH06,RMF1,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,onset,-0.08213400731875176
TCH06,RMF1,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.13083039623195103
TCH06,RMF2,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,onset,-0.12281155037340663
TCH06,RMF2,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.002175787849203248
TCH06,RMF3,mic_only,Right-Cerebral-White-Matter,wm,onset,0.09988487687385805
TCH06,RMF3,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.13006605736127108
TCH06,RMF4,mic_only,Right-Cerebral-White-Matter,wm,onset,-0.018059081330827786
TCH06,RMF4,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.042598337039080114
TCH06,RMF5,mic_only,ctx_rh_S_precentral-inf-part,preCS,onset,-0.12362470253191948
TCH06,RMF5,mic_only,ctx_rh_S_precentral-inf-part,preCS,sustained,-0.005799691994970435
TCH06,RMF6,mic_only,ctx_rh_S_precentral-inf-part,preCS,onset,0.019472786423665456
TCH06,RMF6,mic_only,ctx_rh_S_precentral-inf-part,preCS,sustained,0.08491449773375415
TCH06,RMF7,no_onset,Unknown,outside_brain,onset,0.30159450048774517
TCH06,RMF7,no_onset,Unknown,outside_brain,sustained,0.38239325229015386
TCH06,RMF8,no_onset,Unknown,outside_brain,onset,0.31718790874467984
TCH06,RMF8,no_onset,Unknown,outside_brain,sustained,0.39287939647397274
TCH06,RPOP1,dual_onset,Right-Cerebral-White-Matter,wm,onset,0.5556882556136993
TCH06,RPOP1,dual_onset,Right-Cerebral-White-Matter,wm,sustained,0.30426818986851023
TCH06,RPOP2,dual_onset,ctx_rh_S_temporal_transverse,HG,onset,0.3237586146663438
TCH06,RPOP2,dual_onset,ctx_rh_S_temporal_transverse,HG,sustained,0.25218691562084694
TCH06,RPOP3,dual_onset,ctx_rh_G_temp_sup-Plan_tempo,PT,onset,0.6325243832298728
TCH06,RPOP3,dual_onset,ctx_rh_G_temp_sup-Plan_tempo,PT,sustained,0.4302566567075683
TCH06,RPOP4,dual_onset,Right-Cerebral-White-Matter,wm,onset,0.4125809723372307
TCH06,RPOP4,dual_onset,Right-Cerebral-White-Matter,wm,sustained,0.32402406042273335
TCH06,RPOP5,dual_onset,ctx_rh_G_temp_sup-Lateral,STG,onset,0.34436714377241784
TCH06,RPOP5,dual_onset,ctx_rh_G_temp_sup-Lateral,STG,sustained,0.34288487000618884
TCH06,RPOP6,no_onset,Unknown,outside_brain,onset,0.1625485170543699
TCH06,RPOP6,no_onset,Unknown,outside_brain,sustained,0.3327913221553578
TCH06,RFEF1,no_onset,ctx_rh_S_front_sup,SFS,onset,0.45651363855791915
TCH06,RFEF1,no_onset,ctx_rh_S_front_sup,SFS,sustained,0.4816876922539841
TCH06,RFEF2,no_onset,ctx_rh_S_front_sup,SFS,onset,0.521537385395626
TCH06,RFEF2,no_onset,ctx_rh_S_front_sup,SFS,sustained,0.5388765618610971
TCH06,RFEF3,no_onset,ctx_rh_G_front_middle,MFG,onset,0.3456707553146474
TCH06,RFEF3,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.46474497528141456
TCH06,RFEF4,no_onset,ctx_rh_G_front_middle,MFG,onset,0.44752652162869255
TCH06,RFEF4,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.5964304837318799
TCH06,RFEF5,no_onset,ctx_rh_G_front_middle,MFG,onset,0.5002355255340027
TCH06,RFEF5,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.42585987824555316
TCH06,RFEF6,no_onset,Unknown,outside_brain,onset,0.4289048864635967
TCH06,RFEF6,no_onset,Unknown,outside_brain,sustained,0.4346786019949065
TCH06,RSTS1,no_onset,ctx_rh_S_temporal_sup,STS,onset,0.3304891527489695
